year,plot,column,row,accession,SampleName,DTF,DTH,PtHt,PcleLng,SdLen,TGW,SdWpPlot,SdW_z
2018,892,13,49,PI-510550,NA,45,118,100,40,1.8165,2.578,97.3,-1.704482334
2018,909,13,50,PI-614885,S1C9_batch1,44,110,133,35,NA,NA,1857.6,1.541769566
2018,932,13,51,LM2,S52_batch3,44,114,120,38,2.033,3.43,528.5,-0.909286163
2018,972,13,53,D-12211,S1C4_batch1,43,118,85,50,1.755,2.063,404.7,-1.137591558
2018,989,13,54,BO-03,S2G2_batch1,39,110,67,25,1.9125,2.892,508.9,-0.945431444
2018,1012,13,55,CHEN-225,S2G11_batch1,47,131,150,47,1.8625,2.645,932.6,-0.164066375
2018,1029,13,56,Bouchane-2,S3B6_batch1,46,110,90,42,1.984,2.996,582.8,-0.809148983
2018,1052,13,57,D-11935,S4A10_batch1,53,131,145,36,2.048,3.425,2060.6,1.916131399
2018,1069,13,58,CHEN-161,S4G7_batch1,46,131,130,40,1.724,2.164,180.7,-1.550680477
2018,1092,13,59,CHEN-311,S2B4_batch2,43,118,145,45,2.0795,3.301,1038.1,0.030491129
2018,1109,13,60,PI-614888,S50_batch3,40,110,125,40,NA,NA,573.4,-0.826483965
2018,1132,13,61,CHEN-191,S2B10_batch2,41,110,70,22,2.117,4.005,348.3,-1.241601446
2018,13,14,5,D-12412,NA,43,109,120,41,1.8725,2.942,1223,0.371473903
2018,28,14,6,CHEN-398,NA,49,119,160,47,1.971,3.206,701,-0.591170812
2018,53,14,7,LP,S2H10_batch1,47,110,150,27,1.90675,3.1695,143.6,-1.61909833
2018,68,14,8,D-11980,S1E2_batch1,47,NA,154,35,NA,NA,NA,NA
2018,93,14,9,Regalona,S1C5_batch1,43,NA,100,26,NA,NA,732.5,-0.533080183
2018,108,14,10,Ames-13722,S1C6_batch1,44,97,120,31,2.013,3.382,605.1,-0.768024506
2018,133,14,11,CO-KA-2179,S666_batch3,44,119,180,38,2.0895,3.181,2636.8,2.97872888
2018,148,14,12,D-11983,NA,57,119,200,30,1.9565,3.163,1555.5,0.984652768
2018,173,14,13,CHEN-310,NA,47,119,120,32,1.8615,2.847,619,-0.742390863
2018,188,14,14,PI-614888,S50_batch3,44,98,130,50,NA,NA,558.5,-0.853961755
2018,213,14,15,D-12395,S4F7_batch1,44,119,130,47,2.036,3.694,1035.4,0.025511932
2018,253,14,17,D-10180,NA,44,119,120,32.5,1.9165,3.029,756,-0.489742729
2018,268,14,18,D-12263,NA,44,119,145,28,2.0325,3.197,1384.6,0.669488052
2018,293,14,19,Ames-13737,S4F11_batch1,49,110,130,30,1.9655,3.273,273.3,-1.379912469
2018,308,14,20,PI-614888,S50_batch3,47,110,110,25,NA,NA,279.7,-1.368109928
2018,333,14,21,EMBRAPA-Brazil,S4A7_batch1,53,110,100,22,1.9295,3.036,138.6,-1.628319065
2018,348,14,22,D-11893,S3E8_batch1,44,119,130,30,1.7845,2.46,1393,0.684978887
2018,373,14,23,D-12343,NA,47,119,130,35,2.057,3.556,931.6,-0.165910522
2018,388,14,24,Regalona,S1C5_batch1,44,119,90,18.5,NA,NA,1050.9,0.05409621
2018,413,14,25,CHEN-290,NA,44,119,100,36,1.7025,2.199,287,-1.354647655
2018,428,14,26,CHEN-382,S1C10_batch1,47,119,140,37,1.7775,2.454,1411.9,0.719833264
2018,453,14,27,D-10004,KATA3G2RH10,46,110,140,25,1.9555,3.222,623.6,-0.733907787
2018,468,14,28,Regalona,S1C5_batch1,43,119,100,15,NA,NA,766.9,-0.469641527
2018,508,14,30,Baer-II,S1G3_batch1,44,110,115,40,1.894,2.821,182.4,-1.547545428
2018,548,14,32,D-11905,NA,49,119,130,41,1.8605,2.842,1033.5,0.022008053
2018,573,14,33,D-12424,S3D7_batch1,47,131,80,30,2.063,3.382,91.2,-1.715731631
2018,588,14,34,PI-614885,S1C9_batch1,46,110,130,30,NA,NA,1579.2,1.028359051
2018,613,14,35,CHEN-245,NA,53,118,165,35,2.013,3.104,1293.3,0.501117434
2018,628,14,36,D-12266,NA,44,110,130,25,1.981,3.328,283.2,-1.361655414
2018,653,14,37,CHEN-336,NA,53,118,140,30,2.069,3.43,1877.9,1.579205749
2018,668,14,38,D-12324,S111_batch3,49,118,140,35,1.7595,2.445,501.2,-0.959631376
2018,693,14,39,CHEN-128,S2F8_batch1,45,118,120,25,1.94,3.21,1653.7,1.165748
2018,708,14,40,PI-614885,S1C9_batch1,44,110,130,25,NA,NA,785.1,-0.436078053
2018,733,14,41,Ames-13724,NA,51,110,120,25,1.8985,2.886,782.5,-0.440872835
2018,773,14,43,PI-665276,S847_batch3,47,110,90,25,NA,NA,94.4,-1.70983036
2018,788,14,44,Ames-13731,S2A4_batch1,47,110,140,25,1.936,3.228,1971.4,1.75163349
2018,813,14,45,Ames-13762,NA,47,110,120,25,2.001,3.659,1375.6,0.652890729
2018,828,14,46,D-12205,S1C3_batch1,47,131,125,30,1.8015,2.331,340,-1.256907866
2018,853,14,47,PI-614888,S50_batch3,45,110,115,30,NA,NA,677,-0.635430339
2018,868,14,48,PI-614935,S6A6_batch2,51,110,105,20,2.0595,3.397,207.5,-1.501257339
2018,893,14,49,PI-510549,S2D8_batch1,40,118,90,50,1.6985,2.169,830.8,-0.351800536
2018,908,14,50,Ames-13728,S2C3_batch1,47,118,165,46,2.079,3.75,237,-1.446855003
2018,933,14,51,Tjane,S2G9_batch2,41,110,95,44,1.934,3.064,586.7,-0.80195681
2018,973,14,53,Oro-de-Valle,S1D6_batch1,43,110,130,40,1.973,3.264,893.2,-0.236725766
2018,988,14,54,Line-0654,S173_batch3,47,110,120,33,2.08,3.729,1234.5,0.392681593
2018,1013,14,55,PI-614885,S1C9_batch1,45,110,130,30,NA,NA,1182.1,0.296048292
2018,1028,14,56,D-11985,S3E6_batch1,56,131,120,52,1.908,2.406,901.7,-0.221050517
2018,1053,14,57,CHEN-339,S4G1_batch1,51,131,135,47,1.8995,2.762,656.4,-0.673419767
2018,1068,14,58,CHEN-401,S4E4_batch1,46,118,120,24,2.1625,3.646,1016.7,-0.008973616
2018,1093,14,59,CHEN-158,S219_batch3,41,108,115,42,1.75,2.269,617.3,-0.745525913
2018,1108,14,60,D-12349,S1D7_batch2,44,131,140,56,1.751,2.214,1137.9,0.214536996
2018,1133,14,61,D-11925,NA,49,118,155,50,1.9915,3.07,1931.9,1.678789685
2018,14,15,5,KNX-1,NA,57,119,155,45,1.953,3.13,1103.3,0.150729511
2018,27,15,6,D-12091,NA,47,119,113,36,2.0575,3.827,413,-1.122285138
2018,54,15,7,CHEN-237,NA,47,97,115,26,2.0145,3.396,1108.5,0.160319075
2018,67,15,8,D-9976,NA,48,119,150,50,2.089,3.401,2216.6,2.203818326
2018,107,15,10,PI-614885,S1C9_batch1,44,110,140,32,NA,NA,1768.9,1.37819373
2018,134,15,11,CHEN-465,S1D2_batch1,44,119,115,28,1.774,2.833,1042.5,0.038605376
2018,147,15,12,D-11983,NA,44,119,132,42,1.932,3.027,1594.1,1.055836841
2018,174,15,13,D-11950,S56_batch3,44,110,140,37,1.9935,3.627,2140.4,2.063294327
2018,187,15,14,D-12351,NA,44,119,110,35,2.097,3.684,953,-0.126445777
2018,214,15,15,D-11931,NA,44,119,140,57,1.9105,2.927,739.1,-0.520908813
2018,227,15,16,PI-614885,S1C9_batch1,47,110,130,29,NA,NA,1157.6,0.250866691
2018,254,15,17,D-10136,NA,53,119,145,40,2.04,3.165,1763.8,1.368788581
2018,267,15,18,D-9997,NA,47,98,130,22,1.9475,3.321,410.2,-1.127448749
2018,294,15,19,Ames-13744,S1A6_batch1,47,98,100,30,2.053,3.757,639.9,-0.703848192
2018,307,15,20,CHEN-222,S2G3_batch1,47,98,100,28,1.9555,3.222,943.39,-0.14416803
2018,334,15,21,RU-5,S1D5_batch1,47,98,115,25,1.923,2.942,695.6,-0.601129206
2018,347,15,22,D-12163,NA,49,110,150,36,2.0855,4.013,966.4,-0.101734208
2018,374,15,23,BO-29,S203_batch3,44,98,125,31,1.807,2.604,1983.7,1.774316498
2018,387,15,24,Ollague,S2F6_batch1,44,119,70,21,2.294,4.411,113,-1.675529227
2018,414,15,25,PI-614888,S50_batch3,44,98,115,30,NA,NA,878.7,-0.263465897
2018,427,15,26,PI-510549,S2D8_batch1,44,119,86,33,1.8415,2.922,1083.1,0.113477743
2018,454,15,27,Javi,S1E3_batch1,44,110,130,25,1.94,3.191,772,-0.460236378
2018,467,15,28,D-12123,S3B1_batch1,45,NA,150,30,NA,NA,NA,NA
2018,494,15,29,CHEN-330,S4E6_batch1,49,119,170,40,1.9765,3.134,1168.9,0.271705552
2018,507,15,30,PI-614885,S1C9_batch1,47,110,130,20,NA,NA,1152.6,0.241645957
2018,534,15,31,BO-17,S4B8_batch1,44,110,155,26,2.054,3.248,1232.7,0.389362128
2018,547,15,32,D-11974,NA,47,NA,140,28,2.0235,3.44,651.4,-0.682640502
2018,574,15,33,D-12258,KATA1E7_RF5,51,110,140,40,2.0795,3.572,569.5,-0.833676138
2018,587,15,34,D-12213,S6F14_batch2,44,110,120,40,1.952,3.196,867.1,-0.284858002
2018,614,15,35,CHEN-251,S8D4_batch2,49,119,140,35,2.0955,3.403,2461.7,2.655818747
2018,627,15,36,Regalona,S1C5_batch1,42,111,90,20,NA,NA,959.8,-0.113905578
2018,654,15,37,CHEN-214,NA,44,119,130,4,1.9525,3.086,752.2,-0.496750488
2018,694,15,39,D-12072,S8H5_batch2,44,119,155,40,1.95,2.886,1347.9,0.601807859
2018,707,15,40,CHEN-210,S2H12_batch2,42,110,150,45,1.926,3.213,864,-0.290574857
2018,734,15,41,D-12352,NA,47,110,125,20,1.923,3.029,1458.5,0.805770513
2018,747,15,42,RU-5,S1D5_batch1,47,110,95,30,1.936,3.026,419.2,-1.110851427
2018,787,15,44,PI-614924,NA,44,119,105,30,2.1425,3.91,368.9,-1.203612019
2018,814,15,45,Regalona,S1C5_batch1,40,111,90,20,NA,NA,1255.8,0.431961923
2018,827,15,46,Ames-13727,S1G9_batch1,47,110,90,20,1.8315,2.783,318.7,-1.296188196
2018,867,15,48,PI-614938,S2H7_batch2,50,110,90,20,1.8415,3.209,370.2,-1.201214628
2018,894,15,49,PI-510547,NA,40,119,95,34,NA,NA,NA,NA
2018,934,15,51,Regalona,S1C5_batch1,41,111,95,27,NA,NA,816.1,-0.378909497
2018,974,15,53,D-12357,S1D7_batch1,46,119,120,40,1.9245,3.073,1942.8,1.698890887
2018,987,15,54,RU-2,S4D8_batch1,39,110,90,30,1.882,2.927,745,-0.510028346
2018,1014,15,55,BO-42,S2E11_batch1,44,110,120,27,1.874,2.896,1073.4,0.095589517
2018,1027,15,56,CHEN-416,S3F5_batch1,47,119,135,46,1.96,2.799,1615.4,1.095117171
2018,1054,15,57,PI-614888,S50_batch3,42,110,115,35,NA,NA,321.8,-1.290471341
2018,1067,15,58,CHEN-112,S4F4_batch1,44,131,105,46,1.6995,1.803,416.9,-1.115092965
2018,1094,15,59,D-12171,S8F4_batch2,46,131,130,50,1.89,2.608,632.4,-0.717679294
2018,1107,15,60,CHEN-320,S5C2_batch2,43,119,115,45,1.7675,2.557,1199,0.327214376
2018,1134,15,61,Regalona,S1C5_batch1,43,111,95,24,NA,NA,862.8,-0.292787834
2018,15,16,5,PI-614885,S1C9_batch1,41,100,138,28,1.94,3.473,1060.8,0.072353265
2018,26,16,6,CHEN-240,NA,47,110,142,41,2.0065,3.269,1435.8,0.763908377
2018,55,16,7,PI-614888,S50_batch3,44,97,110,25,NA,NA,868.4,-0.282460611
2018,95,16,9,D-11981,S6A2_batch2,54,119,145,47.5,2.1315,3.274,1195.7,0.321128691
2018,106,16,10,D-12015,NA,47,119,110,50,1.736,2.138,1015.2,-0.011739836
2018,135,16,11,CHEN-457,S747_batch3,44,127,130,42,1.8625,2.638,860.3,-0.297398201
2018,146,16,12,BO-13,S1D10_batch1,47,110,178,31,1.826,2.705,1100.4,0.145381485
2018,175,16,13,Regalona,S1C5_batch1,43,111,95,22,NA,NA,807.2,-0.395322405
2018,186,16,14,D-12393,S3C4_batch1,49,127,110,47,1.7465,2.866,1931.5,1.678052026
2018,215,16,15,D-12026,S6A9_batch2,44,110,150,41,2.098,3.695,566.7,-0.838839749
2018,226,16,16,D-12156,NA,44,98,125,21,1.965,3.244,1587.8,1.044218715
2018,255,16,17,D-10102,NA,47,110,105,30,2.2,3.787,437.6,-1.076919122
2018,266,16,18,D-12085,NA,56,127,150,25,2.134,3.418,1250.8,0.422741188
2018,295,16,19,CHEN-178,S112_batch3,47,119,170,41,1.956,2.955,1946.6,1.705898646
2018,306,16,20,D-11982,S5D7_batch2,47,119,135,28,1.993,3.132,1154.8,0.24570308
2018,335,16,21,CHEN-396,NA,44,111,130,40,1.926,3.068,1154.2,0.244596592
2018,346,16,22,PI-614885,S1C9_batch1,47,111,135,32,NA,NA,1170.8,0.275209431
2018,375,16,23,BO-29,S203_batch3,47,111,110,26,1.943,3.02,896,-0.231562154
2018,386,16,24,CHEN-256,S2A5_batch1,49,127,135,50,1.8545,2.529,473.8,-1.010161002
2018,415,16,25,CHEN-68,NA,51,119,145,48,2.07,3.631,2177.9,2.132449838
2018,426,16,26,PI-614888,S50_batch3,47,111,120,30,NA,NA,500.6,-0.960737864
2018,455,16,27,D-12074,S3A10_batch1,44,111,150,25,2.0085,3.538,1397.8,0.693830792
2018,466,16,28,D-12123,S3B1_batch1,54,127,150,25,1.9955,3.145,1596.5,1.060262794
2018,495,16,29,D-12036,S1F3_batch1,51,119,140,40,2.163,3.83,1646,1.151548068
2018,546,16,32,PI-614885,S1C9_batch1,44,111,130,28,NA,NA,1662.7,1.182345323
2018,615,16,35,CHEN-284,NA,47,119,125,30,2.089,3.446,1243.8,0.40983216
2018,626,16,36,CHEN-183,S1G2_batch2,43,119,140,40,1.8255,2.788,858.92,-0.299943124
2018,655,16,37,BO-51,S2G10_batch1,47,111,110,25,1.731,2.225,1056.3,0.064054604
2018,666,16,38,CHEN-453,S5H2_batch2,47,119,140,30,1.985,3.098,792.7,-0.422062536
2018,695,16,39,Regalona,S1C5_batch1,42,NA,100,20,NA,NA,1016.5,-0.009342445
2018,706,16,40,CHEN-462,NA,49,119,135,50,1.987,3.14,1329.6,0.568059969
2018,735,16,41,Regalona,S1C5_batch1,42,NA,100,20,NA,NA,1256.5,0.433252826
2018,746,16,42,D-12006,NA,57,119,160,40,2.1445,3.505,2191.6,2.157714652
2018,775,16,43,PI-674265,NA,47,119,110,30,2.0405,3.478,313.2,-1.306331005
2018,786,16,44,PI-614921,S5F5_batch2,47,119,110,25,2.1285,3.928,629.2,-0.723580564
2018,815,16,45,Ames-22155,NA,47,111,110,27.5,1.897,3.063,1346.4,0.599041638
2018,826,16,46,BEW-18,S201_batch3,43,131,90,15,1.89,2.675,494.9,-0.971249501
2018,855,16,47,PI-677100,NA,53,111,93,25,1.7105,2.385,475.5,-1.007025952
2018,866,16,48,PI-614888,S50_batch3,43,111,115,25,NA,NA,605.8,-0.766733603
2018,895,16,49,PI-510546,S4C5_batch1,46,119,115,48,1.92,2.814,991.2,-0.055999363
2018,906,16,50,PI-478411,S192_batch3,47,119,115,45,2.0035,3.398,209.4,-1.497753459
2018,935,16,51,S-310,S7E7_batch2,44,111,140,44,1.8965,3.035,624.4,-0.73243247
2018,946,16,52,Dave-7,S5D9_batch2,42,110,130,34,1.938,3.185,967,-0.10062772
2018,975,16,53,PI-614888,S50_batch3,41,111,110,40,NA,NA,350.5,-1.237544323
2018,986,16,54,Nde-09,S4G8_batch1,42,111,100,25,1.849,3.022,1520.4,0.91992321
2018,1015,16,55,CHEN-322,S4G9_batch1,43,111,90,43,1.778,2.225,928,-0.172549451
2018,1026,16,56,CHEN-302,S3G5_batch1,44,111,95,47,1.7565,2.206,723.9,-0.548939847
2018,1055,16,57,D-9998,S4E1_batch1,49,131,115,42,1.9105,2.927,1582.5,1.034444736
2018,1066,16,58,CHEN-350,S4G4_batch1,57,131,120,42,NA,NA,NA,NA
2018,1095,16,59,CHEN-359,S1C8_batch2,51,121,125,35,1.934,2.689,80.8,-1.734910759
2018,1106,16,60,PI-614885,S1C9_batch1,44,NA,115,35,NA,NA,1411.1,0.718357947
2018,1135,16,61,D-11947,S5E12_batch2,53,111,135,30,2.065,3.215,1265.7,0.450218978
2018,16,17,5,D-12221,S1C5_batch2,47,101,120,46,2.1575,4.498,1496.6,0.876032512
2018,25,17,6,Cauquenes,S873_batch3,47,111,155,32,2.032,3.732,1120.5,0.182448839
2018,56,17,7,PI-614920,S4F9_batch1,47,127,140,30,2.073,3.584,313.6,-1.305593346
2018,65,17,8,BEW-18,S201_batch3,47,119,100,33,1.946,2.826,824.2,-0.363971906
2018,96,17,9,CHEN-236,S6F8_batch2,44,119,90,28,1.9755,3.21,865.4,-0.287993051
2018,136,17,11,PI-614888,S50_batch3,44,111,120,22,NA,NA,567.1,-0.838102091
2018,145,17,12,Salcedo-Inia,S754_batch3,47,119,140,36,2.03475,3.2925,1612.8,1.090322389
2018,176,17,13,D-12302,NA,53,127,130,36,1.7505,2.253,425.2,-1.099786545
2018,185,17,14,Ames-13758,S744_batch3,44,112,140,40,2.0665,3.631,1194.4,0.3187313
2018,216,17,15,D-12337,S5B8_batch2,44,119,120,45,1.8615,2.774,1078.5,0.104994667
2018,225,17,16,CHEN-470,S1F5_batch1,44,127,155,31,2.01,3.026,1176.4,0.285536654
2018,256,17,17,Regalona,S1C5_batch1,44,111,100,20,NA,NA,1152.1,0.240723883
2018,265,17,18,CHEN-201,S5G9_batch2,44,127,100,21,1.7295,2.538,284,-1.360180096
2018,296,17,19,CICA-17,S5G2_batch2,47,111,150,34,2.0885,3.099,1632.5,1.126652084
2018,305,17,20,CHEN-291,S1E5_batch1,50,111,160,24,1.8445,3.287,1689.3,1.231399632
2018,336,17,21,D-12084,NA,50,NA,100,35,2.0165,3.125,233.2,-1.453862762
2018,345,17,22,D-9995,NA,47,NA,150,40,2.127,3.759,1782.6,1.403458544
2018,376,17,23,PI-614888,S50_batch3,44,111,130,31,NA,NA,627.8,-0.72616237
2018,385,17,24,D-10139,S108_batch3,47,111,95,31,1.9375,3.111,606.6,-0.765258286
2018,416,17,25,CHEN-351,S8H3_batch2,44,119,150,46,1.9155,3.01,2106.3,2.000408916
2018,425,17,26,D-12166,S2G8_batch1,47,111,100,22,2.1635,3.86,110.2,-1.680692838
2018,456,17,27,PI-614885,S1C9_batch1,44,111,150,39,NA,NA,1009.8,-0.02169823
2018,465,17,28,CHEN-126,S1E8_batch1,44,119,100,33,1.8515,2.649,1017.8,-0.006945054
2018,496,17,29,CHEN-409,S5G1_batch2,50,119,130,30,2.0795,3.624,1659,1.175521979
2018,505,17,30,D-12408,NA,44,111,115,30,1.9405,3.115,503.6,-0.955205423
2018,576,17,33,Regalona,S1C5_batch1,42,111,110,17.5,NA,NA,1164.2,0.263038061
2018,616,17,35,PI-614937,NA,42,NA,125,30,1.8945,3.32,473.7,-1.010345417
2018,625,17,36,CHEN-195,S716_batch3,47,111,120,30,1.991,3.241,995.3,-0.048438361
2018,656,17,37,PI-614885,S1C9_batch1,44,111,125,30,NA,NA,747.1,-0.506155637
2018,665,17,38,CHEN-33,S1F9_batch1,44,131,120,20,1.872,2.694,104.8,-1.690651232
2018,696,17,39,MHW-1,S21_batch3,44,111,105,35,1.856,2.736,797.8,-0.412657386
2018,736,17,41,NL-3,NA,46,119,165,40,2.0045,3.365,1236,0.395447813
2018,776,17,43,PI-614888,S50_batch3,41,111,110,35,NA,NA,603.5,-0.770975141
2018,785,17,44,PI-614919,S4F1_batch1,43,119,85,30,2.2795,4.321,137.7,-1.629978797
2018,816,17,45,PI-634921,KATA2G7_RA5,47,111,155,25,1.9925,2.947,937.7,-0.154661226
2018,825,17,46,Regalona,S1C5_batch1,42,111,100,20,NA,NA,1097.9,0.140771118
2018,856,17,47,PI-677099,S19_batch3,47,111,130,25,1.83,2.749,598.1,-0.780933535
2018,865,17,48,PI-510538,S533_batch3,47,104,115,30,1.809,2.395,322.8,-1.288627194
2018,896,17,49,PI-510545,NA,47,131,125,46,1.869,2.833,1030.1,0.015737953
2018,905,17,50,PI-478414,S4E7_batch1,40,119,120,52,NA,NA,1083.4,0.114030987
2018,936,17,51,Wafa6,S40_batch3,51,111,105,35,NA,NA,NA,NA
2018,945,17,52,Dave-5,S1F9_batch2,40,111,125,40,1.973,3.21,1684.3,1.222178897
2018,976,17,53,D-12167,S1C7_batch1,43,131,95,40,1.691,1.638,158.2,-1.592173784
2018,985,17,54,D-9973,S1F11_batch1,43,119,125,34,2.126,3.66,2269.8,2.301926944
2018,1016,17,55,D-12201,S4E9_batch1,45,119,110,45,1.6715,1.988,1652,1.16261295
2018,1025,17,56,Regalona,S1C5_batch1,43,NA,90,22,NA,NA,1209.6,0.346762333
2018,1056,17,57,CHEN-383,S4C1_batch1,51,121,135,41,1.74,2.278,711.9,-0.57106961
2018,1065,17,58,CHEN-376,S4A3_batch1,46,131,120,39,1.5625,1.479,38.47,-1.8129735
2018,1096,17,59,CHEN-403,S8H4_batch2,61,121,135,35,1.638,2.125,468,-1.020857055
2018,1105,17,60,D-11909,NA,43,111,75,35,1.8785,2.371,820.1,-0.371532909
2018,1136,17,61,CHEN-136,S5F12_batch2,44,119,90,25,2.18,4.149,422.3,-1.105134571
2018,17,18,5,D-11998,NA,47,101,113,43,2.051,3.628,476.1,-1.005919464
2018,24,18,6,Regalona,S1C5_batch1,43,111,105,23,NA,NA,1630.4,1.122779376
2018,57,18,7,CHEN-145,NA,47,120,155,25,NA,NA,746.8,-0.506708881
2018,64,18,8,D-12286,S204_batch3,47,NA,145,36,1.963,3.349,1031.7,0.018688589
2018,97,18,9,PI-614889,S1D1_batch1,47,97,104,27,1.9415,3.319,1124.4,0.189641012
2018,104,18,10,BO-46-2,S2D1_batch1,46,NA,140,25,1.8125,2.741,1562.3,0.997192967
2018,137,18,11,D-12176,S2H8_batch1,44,127,145,28,1.942,3.284,437.1,-1.077841196
2018,144,18,12,PI-614885,S1C9_batch1,44,111,150,NA,NA,NA,2062.4,1.919450864
2018,177,18,13,D-12130,S8F1_batch2,47,111,110,28,1.8955,2.904,634.2,-0.714359829
2018,184,18,14,Ames-19047,NA,47,111,130,30,1.961,3.111,1001,-0.037926723
2018,217,18,15,PI-614909,NA,47,111,150,50,1.9835,3.472,406.9,-1.133534434
2018,224,18,16,D-12186,NA,44,98,135,34,1.953,3.115,1333.2,0.574698898
2018,257,18,17,D-12196,S1F2_batch1,44,111,120,35,1.881,2.754,856.3,-0.304774789
2018,264,18,18,PI-510547,NA,47,111,140,29,1.86075,2.9855,973.2,-0.089194009
2018,297,18,19,D-11890,NA,47,111,120,29,1.9205,2.787,946,-0.139354806
2018,304,18,20,CHEN-273,S2B3_batch2,53,127,155,35,2.013,3.094,581.3,-0.811915204
2018,337,18,21,Regalona,S1C5_batch1,43,111,110,24,NA,NA,1103,0.150176267
2018,344,18,22,D-12323,NA,44,120,125,35,2.03,3.48,841.7,-0.331699334
2018,377,18,23,D-12183,S2A1_batch1,49,120,150,50,2.1,3.352,676.1,-0.637090072
2018,384,18,24,D-12008,NA,44,120,115,45,1.732,2.597,437.9,-1.076365878
2018,417,18,25,CHEN-351,S8H3_batch2,44,120,125,35,1.8105,2.762,826.4,-0.359914783
2018,424,18,26,D-12229,S4H11_batch1,51,120,145,35,2.058,3.6,1648.8,1.15671168
2018,457,18,27,D-10008,NA,49,120,195,30,2.048,3.34,1274.2,0.465894227
2018,464,18,28,CHEN-149,NA,45,120,115,22.5,2.025,3.304,528.5,-0.909286163
2018,497,18,29,PI-614888,S50_batch3,44,111,130,30,NA,NA,555,-0.860416269
2018,504,18,30,CHEN-92,S1B3_batch2,44,111,120,30,1.8915,3.229,1279,0.474746133
2018,537,18,31,D-12150,S2D4_batch2,50,111,130,34,1.9255,3.144,1187.8,0.30655993
2018,544,18,32,Ames-13217,NA,46,127,150,34,2.0085,3.086,758,-0.486054435
2018,577,18,33,D-11941,NA,47,131,130,40,1.7725,2.391,86.9,-1.723661463
2018,584,18,34,D-9992,S3F7_batch1,47,111,160,45,2.001,2.949,1200.8,0.33053384
2018,617,18,35,PI-614888,S50_batch3,42,111,122,35,NA,NA,402.5,-1.141648681
2018,624,18,36,D-11919,S5B9_batch2,47,120,172,30,2.116,3.578,1642.8,1.145646798
2018,657,18,37,D-12131,NA,47,120,100,35,1.787,2.701,329.29,-1.27665868
2018,664,18,38,Ames-22156,S871_batch3,44,111,135,30,1.864,2.817,1242.6,0.407619183
2018,697,18,39,D-12158,NA,44,111,120,20,1.882,2.966,920.7,-0.186011724
2018,704,18,40,CHEN-289,NA,45,120,85,25,1.947,3.147,235.1,-1.450358883
2018,737,18,41,D-12050,NA,44,111,115,30,2.027,3.213,860.6,-0.296844957
2018,744,18,42,San_Miguel,NA,44,111,135,25,2.0625,3.567,905.6,-0.213858343
2018,777,18,43,PI-674266,S3G6_batch1,59,131,155,40,1.7715,2.295,1223.1,0.371658317
2018,784,18,44,PI-614885,S1C9_batch1,45,112,125,30,NA,NA,1098.4,0.141693191
2018,817,18,45,PI-614927,S1B1_batch1,45,112,145,30,1.969,3.262,903.5,-0.217731052
2018,824,18,46,Ames-22161,NA,45,120,120,15,2.039,3.764,957.6,-0.117962701
2018,857,18,47,PI-677096,S887_batch3,45,112,145,30,1.873,2.779,1034.1,0.023114541
2018,864,18,48,PI-510539,S5C12_batch2,51,120,135,20,1.781,2.784,1394.2,0.687191863
2018,897,18,49,PI-614885,S1C9_batch1,45,112,130,35,NA,NA,1340.8,0.588714415
2018,937,18,51,W-152,S1A3_batch2,44,120,115,40,1.9275,2.879,471.4,-1.014586955
2018,977,18,53,D-12208,S1H8_batch1,42,120,100,44,1.7765,2.691,708.1,-0.578077369
2018,984,18,54,PI-614888,S50_batch3,41,112,110,36,NA,NA,484.6,-0.990244215
2018,1017,18,55,PI-478408,S4C9_batch1,42,120,90,32,2.1915,4.131,870.3,-0.278956731
2018,1024,18,56,NSL-92331,S3B4_batch1,43,112,80,21,1.766,2.485,433.4,-1.08466454
2018,1057,18,57,D-11927,S4H2_batch1,51,120,115,48,1.973,2.709,1345.3,0.597013076
2018,1064,18,58,G-205,S4B3_batch1,46,119,110,44,1.7715,2.405,993.4,-0.05194224
2018,1097,18,59,PI-614885,S1C9_batch1,41,102,110,29,NA,NA,724.3,-0.548202188
2018,1104,18,60,CHEN-260,S1G9_batch2,44,119,120,50,1.818,2.384,1591.8,1.051595303
2018,1137,18,61,D-12090,NA,47,131,150,50,1.6605,2.216,519.7,-0.925514657
2018,18,19,5,D-12065,S6H4_batch2,47,117,163,42,2.0675,3.782,469.4,-1.018275249
2018,23,19,6,D-12204,S6F2_batch2,43,97,110,49,1.82,2.608,864.6,-0.289468369
2018,58,19,7,Ames-13720,NA,51,112,150,28,2.108,3.619,1721.4,1.290596749
2018,63,19,8,PUC-mix-red,KATA1A4_RH5,44,112,130,33.5,1.869,2.893,755.7,-0.490295973
2018,98,19,9,PI-614888,S50_batch3,44,97,125,44,NA,NA,787.8,-0.431098856
2018,103,19,10,PI-614887,S1H5_batch1,50,112,110,25,1.902,2.954,962.2,-0.109479625
2018,138,19,11,PI-614931,S8F14_batch2,44,120,130,28,1.986,3.354,22.6,-1.842240112
2018,143,19,12,CHEN-397,S3D10_batch1,50,112,150,28,2.0465,3.645,1486.7,0.857775457
2018,178,19,13,D-12309,S3E3_batch1,51,120,135,40,1.9115,3.395,1333.5,0.575252142
2018,183,19,14,D-12399,NA,51,120,135,40,2.01,3.277,1914.6,1.646885943
2018,218,19,15,PI-614888,S50_batch3,44,112,120,34,NA,NA,436.1,-1.079685343
