"iteration","fold","trait","location","pearson","ndcg_at_10","seed","n_test_genotypes"
13,1,"PtHt_blue","AUS",0.463910856766829,0.701290758490321,1013,111
13,1,"PtHt_blue","PAK",0.592931664055843,0.910519604722749,1013,65
13,2,"PtHt_mean","AUS",0.453571979979193,0.726299574937927,1013,109
13,2,"PtHt_mean","PAK",0.502916077259353,0.896571346802635,1013,63
13,2,"PtHt_blue","AUS",0.46141315205706,0.734151814954553,1013,109
13,2,"PtHt_blue","PAK",0.50408540010342,0.877106183350964,1013,63
13,3,"PtHt_mean","AUS",0.270768073600716,0.673645599239005,1013,110
13,3,"PtHt_mean","PAK",0.24671874288848,0.789806262603972,1013,62
13,3,"PtHt_blue","AUS",0.271939809402263,0.600772260418687,1013,110
13,3,"PtHt_blue","PAK",0.241083480075724,0.77834516615005,1013,62
13,4,"PtHt_mean","AUS",0.338442126246603,0.674503115784481,1013,110
13,4,"PtHt_mean","PAK",0.538817187980853,0.843254262891042,1013,49
13,4,"PtHt_blue","AUS",0.352202009038963,0.690216000440137,1013,110
13,4,"PtHt_blue","PAK",0.547313797783197,0.785656634366488,1013,49
13,5,"PtHt_mean","AUS",0.450960271545611,0.752895026989086,1013,110
13,5,"PtHt_mean","PAK",0.420545211215698,0.693805897640954,1013,59
13,5,"PtHt_blue","AUS",0.453608497750684,0.758503521786278,1013,110
13,5,"PtHt_blue","PAK",0.399650914654462,0.68340808574361,1013,59
14,1,"PtHt_mean","AUS",0.422581509145938,0.754710682643678,1014,111
14,1,"PtHt_mean","PAK",0.565951021199031,0.899334087842686,1014,66
14,1,"PtHt_blue","AUS",0.430638799567189,0.719617593445425,1014,111
14,1,"PtHt_blue","PAK",0.567653467486999,0.871435156388313,1014,66
14,2,"PtHt_mean","AUS",0.253140214309688,0.610662214532363,1014,109
14,2,"PtHt_mean","PAK",0.222886473113166,0.862783353086172,1014,63
14,2,"PtHt_blue","AUS",0.265462190864079,0.620340206868586,1014,109
14,2,"PtHt_blue","PAK",0.218721161750021,0.877052686254933,1014,63
14,3,"PtHt_mean","AUS",0.385591570589059,0.673876667940005,1014,110
14,3,"PtHt_mean","PAK",0.536373318873351,0.832418055020635,1014,59
14,3,"PtHt_blue","AUS",0.392698387649073,0.689783609100629,1014,110
14,3,"PtHt_blue","PAK",0.525337828896668,0.803221488432784,1014,59
14,4,"PtHt_mean","AUS",0.405015878822963,0.68236102070938,1014,110
14,4,"PtHt_mean","PAK",0.407245368989646,0.78371042440726,1014,51
14,4,"PtHt_blue","AUS",0.401832103384408,0.717106507347486,1014,110
14,4,"PtHt_blue","PAK",0.401667950243392,0.776738335169494,1014,51
14,5,"PtHt_mean","AUS",0.429451146398141,0.6412286382404,1014,110
14,5,"PtHt_mean","PAK",0.564051216027546,0.863615798914283,1014,59
14,5,"PtHt_blue","AUS",0.448179356428499,0.673953320989501,1014,110
14,5,"PtHt_blue","PAK",0.558089617721341,0.840246394019333,1014,59
15,1,"PtHt_mean","AUS",0.454052632920152,0.764786158921169,1015,111
15,1,"PtHt_mean","PAK",0.450885914824226,0.821768482141899,1015,64
15,1,"PtHt_blue","AUS",0.462186813602959,0.745016488570909,1015,111
15,1,"PtHt_blue","PAK",0.445621150392583,0.829080436119434,1015,64
15,2,"PtHt_mean","AUS",0.391500592679531,0.727785529551897,1015,109
15,2,"PtHt_mean","PAK",0.406764110422766,0.739341428982122,1015,56
15,2,"PtHt_blue","AUS",0.409712053125571,0.766361945757964,1015,109
15,2,"PtHt_blue","PAK",0.405923683819566,0.772401071508705,1015,56
15,3,"PtHt_mean","AUS",0.40406137039989,0.749431387113366,1015,110
15,3,"PtHt_mean","PAK",0.538046304685422,0.826562088071266,1015,60
15,3,"PtHt_blue","AUS",0.407030970815725,0.776992283712782,1015,110
15,3,"PtHt_blue","PAK",0.53671132095951,0.794920949675593,1015,60
15,4,"PtHt_mean","AUS",0.36673518743306,0.593259814103612,1015,110
15,4,"PtHt_mean","PAK",0.303130283290794,0.827827263499801,1015,54
15,4,"PtHt_blue","AUS",0.369820013330373,0.582692689593356,1015,110
15,4,"PtHt_blue","PAK",0.25216833250978,0.812824678645493,1015,54
15,5,"PtHt_mean","AUS",0.332271094574464,0.642852705103825,1015,110
15,5,"PtHt_mean","PAK",0.528573472869655,0.798466312779442,1015,64
15,5,"PtHt_blue","AUS",0.338171560238735,0.625914020894888,1015,110
15,5,"PtHt_blue","PAK",0.559485882253827,0.838359918379786,1015,64
